Age,kmDriven,AskPrice,km_per_year,post_year,post_month,Transmission_Manual,Owner_second,FuelType_Hybrid/CNG,FuelType_Petrol,Brand_encoded,model_encoded
1.0,35000,3.542,25624.5,2026,11,0,1,0,0,36.134,35.468
9.0,160000,3.667,17778.0,2026,11,1,1,0,0,36.022,36.119
14.0,141000,3.607,10071.0,2026,11,1,1,0,0,36.018,36.136
12.0,23100,3.668,1925.0,2026,9,0,1,0,0,37.335,38.156
10.0,100000,3.607,10000.0,2026,11,1,0,0,1,35.975,36.038
8.0,88000,3.667,11000.0,2026,11,1,1,0,0,35.975,35.843
1.0,51000,3.668,25624.5,2026,11,0,0,0,1,38.041,38.156
7.0,76000,3.607,10857.0,2026,11,1,1,0,1,36.018,36.232
5.0,50000,3.668,10000.0,2026,11,0,1,0,0,37.196,37.319
10.0,48000,3.607,4800.0,2026,11,0,0,0,0,37.081,36.537
0.0,16666,3.668,9622.0,2026,11,0,0,0,0,36.134,36.61
2.0,38917,3.607,19458.0,2026,11,1,0,0,1,36.099,35.463
8.0,55000,3.605,6875.0,2026,10,0,0,0,1,36.018,36.025
9.0,42000,3.542,4667.0,2026,11,0,1,0,0,36.021,34.554
9.0,84000,3.607,9333.0,2026,11,1,1,0,0,36.537,36.46
10.0,120000,3.607,12000.0,2026,11,0,1,0,0,35.975,35.843
2.0,8638,3.607,4319.0,2026,11,1,0,0,1,36.018,36.128
11.0,62000,3.607,5636.0,2026,11,1,1,0,1,36.018,36.006
11.0,168500,3.607,15318.0,2026,11,1,1,0,1,36.018,36.006
10.0,86131,3.607,8613.0,2026,11,1,1,0,0,36.022,36.119
3.0,29000,3.607,9667.0,2026,10,0,0,0,1,36.018,36.136
0.0,260,3.668,9622.0,2026,11,1,0,0,1,36.066,36.172
1.0,15120,3.607,15120.0,2026,11,0,0,0,1,35.975,36.038
3.0,168500,3.607,25624.5,2026,11,1,1,0,1,36.199,35.669
2.0,11000,3.607,5500.0,2026,11,0,0,0,1,36.066,35.638
7.0,63000,3.667,9000.0,2026,10,1,0,0,1,36.018,36.232
3.0,41189,3.607,13730.0,2026,10,0,0,0,1,36.099,36.125
2.0,20000,3.607,10000.0,2026,11,1,0,0,0,36.134,36.287
13.0,64000,3.542,4923.0,2026,11,0,1,0,0,37.081,36.658
4.0,62500,3.605,15625.0,2026,11,1,0,0,0,36.372,36.196
12.0,121000,3.54,10083.0,2026,10,1,0,0,0,36.539,36.145
6.0,38000,3.607,6333.0,2026,11,1,1,0,1,36.018,36.136
3.0,30000,3.668,10000.0,2026,11,0,0,0,0,36.134,35.877
14.0,130000,3.607,9286.0,2026,11,1,1,0,0,36.018,37.138
3.0,71000,3.607,23667.0,2026,11,1,0,0,1,36.018,36.065
1.0,4800,3.605,4800.0,2026,11,0,1,0,0,35.975,36.094
7.0,59000,3.607,8429.0,2026,11,1,0,0,1,36.018,36.025
13.0,75875,3.607,5837.0,2026,11,0,1,0,1,36.022,35.983
4.0,109000,3.542,25624.5,2026,11,1,0,0,0,36.372,36.196
17.5,92000,3.607,5257.0,2026,11,0,1,0,0,37.081,36.681
10.0,41000,3.668,4100.0,2026,11,0,1,0,0,36.745,36.733
2.0,76000,3.668,25624.5,2026,11,1,0,0,1,36.018,35.957
4.0,120000,3.668,25624.5,2026,11,0,0,0,1,37.101,37.564
8.0,81982,3.605,10248.0,2026,11,0,0,0,0,35.975,36.038
14.0,168500,3.542,12036.0,2026,11,1,0,0,0,36.134,35.42
7.0,59000,3.607,8429.0,2026,11,1,0,0,0,36.134,36.189
6.0,39000,3.668,6500.0,2026,11,0,1,0,0,37.081,37.91
3.0,168500,3.607,25624.5,2026,11,0,0,0,1,36.018,36.128
0.0,6000,3.607,9622.0,2026,11,0,0,0,1,36.018,36.136
8.0,53000,3.607,6625.0,2026,11,0,1,0,0,37.196,36.227
10.0,99000,3.607,9900.0,2026,10,0,1,0,0,37.196,37.504
12.0,73595,3.607,6133.0,2026,10,0,1,0,1,37.081,36.681
6.0,51000,3.607,8500.0,2026,11,1,0,0,1,35.975,35.683
6.0,57546,3.605,9591.0,2026,11,0,0,0,1,35.975,36.038
8.0,96000,3.607,12000.0,2026,10,0,1,0,0,37.081,36.658
6.0,21000,3.668,3500.0,2026,11,0,1,0,1,37.196,38.156
6.0,48000,3.607,8000.0,2026,11,0,1,0,1,36.018,36.136
13.0,22000,3.666,1692.0,2026,11,1,0,0,1,36.188,36.055
3.0,40000,3.668,13333.0,2026,11,0,0,0,0,36.539,36.976
3.0,22864,3.607,7621.0,2026,11,0,0,0,1,36.018,35.957
7.0,64000,3.542,9143.0,2026,11,1,0,0,0,36.018,35.88
11.0,88000,3.605,8000.0,2026,11,1,0,0,0,35.975,35.683
13.0,30000,3.607,2308.0,2026,11,1,1,0,1,36.179,36.12
4.0,33145,3.607,8286.0,2026,10,1,0,0,1,35.975,35.834
13.0,60000,3.667,4615.0,2026,11,1,0,0,1,36.099,36.125
8.0,20800,3.607,2600.0,2026,11,0,1,0,1,37.081,36.116
7.0,61000,3.607,8714.0,2026,11,1,1,0,0,36.247,36.133
10.0,120000,3.607,12000.0,2026,11,0,1,0,0,36.018,36.128
8.0,87000,3.542,10875.0,2026,11,1,0,0,0,36.134,36.111
2.0,38000,3.668,19000.0,2026,10,1,0,0,1,35.975,35.961
7.0,55000,3.605,7857.0,2026,11,0,1,0,1,36.247,36.133
5.0,35000,3.607,7000.0,2026,11,1,0,0,0,35.975,36.094
13.0,82000,3.607,6308.0,2026,11,0,1,0,1,36.022,35.983
5.0,65000,3.607,13000.0,2026,11,0,0,0,0,36.539,36.353
9.0,90000,3.607,10000.0,2026,10,1,0,0,0,36.001,35.991
4.0,49000,3.668,12250.0,2026,11,0,0,0,1,37.081,36.681
5.0,168500,3.668,25624.5,2026,11,0,1,0,0,37.081,37.91
1.0,9500,3.607,9500.0,2026,11,0,0,0,1,36.022,35.983
11.0,86250,3.667,7841.0,2026,11,1,0,0,0,36.001,35.991
0.0,69000,3.607,9622.0,2026,11,0,0,0,1,36.022,35.835
8.0,168500,3.607,21062.0,2026,11,1,0,0,0,36.539,36.353
7.0,80000,3.607,11429.0,2026,9,1,0,0,0,36.188,36.828
3.0,96000,3.607,25624.5,2026,11,0,0,0,0,35.975,36.094
8.0,40000,3.607,5000.0,2026,11,0,0,0,0,37.196,37.419
5.0,65000,3.668,13000.0,2026,11,1,0,0,1,36.018,35.957
14.0,29000,3.607,2071.0,2026,11,1,0,0,1,36.018,36.136
11.0,40000,3.542,3636.0,2026,11,0,1,0,1,35.975,35.934
14.0,65000,3.667,4643.0,2026,11,1,1,0,0,36.134,36.189
6.0,38000,3.605,6333.0,2026,11,0,1,0,1,36.018,35.745
9.0,66000,3.607,7333.0,2026,11,0,1,0,1,36.018,36.065
5.0,29000,3.607,5800.0,2026,8,1,0,0,1,36.018,36.232
8.0,90000,3.607,11250.0,2026,11,1,1,0,0,36.539,36.976
1.0,14100,3.668,14100.0,2026,11,0,0,0,1,36.539,37.772
9.0,88000,3.667,9778.0,2026,10,1,1,0,0,35.975,36.094
8.0,49000,3.607,6125.0,2026,11,0,1,0,1,36.018,36.006
8.0,36000,3.607,4500.0,2026,11,0,0,0,1,36.018,35.745
13.0,61000,3.607,4692.0,2026,11,1,1,0,1,36.022,35.932
6.0,62000,3.607,10333.0,2026,11,1,1,0,1,35.975,35.683
2.0,168500,3.607,25624.5,2026,11,0,0,0,0,35.975,36.094
11.0,97763,3.607,8888.0,2026,11,0,1,0,0,36.745,36.733
5.0,28370,3.607,5674.0,2026,10,0,0,0,0,37.081,36.116
8.0,86000,3.607,10750.0,2026,10,0,0,0,0,36.179,36.564
13.0,68000,3.607,5231.0,2026,11,1,1,0,1,35.975,35.934
9.0,61000,3.666,6778.0,2026,11,0,1,0,0,37.196,37.504
5.0,54000,3.607,10800.0,2026,11,1,0,0,0,36.179,35.999
14.0,72000,3.667,5143.0,2026,11,0,1,0,1,35.975,36.004
4.0,59000,3.607,14750.0,2026,11,1,0,0,1,36.001,36.058
15.0,168500,3.607,11233.0,2026,11,1,1,0,1,35.975,36.022
9.0,59000,3.607,6556.0,2026,10,0,1,0,1,36.099,36.125
8.0,64200,3.668,8025.0,2026,11,0,0,0,0,35.975,36.992
9.0,53000,3.607,5889.0,2026,11,0,1,0,0,36.021,35.848
14.0,69000,3.607,4929.0,2026,11,0,1,0,1,35.975,36.022
8.0,40000,3.607,5000.0,2026,11,0,0,0,0,36.021,36.338
13.0,53750,3.607,4135.0,2026,11,1,0,0,1,36.018,35.902
2.0,15000,3.542,7500.0,2026,11,0,0,0,1,36.372,36.196
13.0,75000,3.607,5769.0,2026,11,1,1,0,1,36.018,36.065
14.0,88000,3.667,6286.0,2026,11,1,1,0,1,36.018,36.322
6.0,110000,3.607,18333.0,2026,11,0,0,0,0,36.021,36.774
11.0,76064,3.607,6915.0,2026,11,0,1,0,0,37.196,37.36
6.0,41000,3.668,6833.0,2026,11,0,1,0,0,37.196,37.36
2.0,6789,3.605,3394.0,2026,11,0,0,0,0,36.134,36.61
3.0,63000,3.668,21000.0,2026,11,0,0,0,0,36.539,38.156
6.0,168500,3.664,25624.5,2026,11,1,1,0,0,35.975,36.094
7.0,50523,3.542,7218.0,2026,11,1,1,0,1,35.975,35.683
10.0,74000,3.607,7400.0,2026,11,0,0,0,0,37.081,36.681
6.0,52000,3.607,8667.0,2026,11,0,0,0,0,36.188,36.237
2.0,25000,3.668,12500.0,2026,11,0,0,0,0,37.081,36.681
4.0,38000,3.607,9500.0,2026,11,0,0,0,1,36.539,36.513
13.0,55000,3.607,4231.0,2026,11,1,1,0,1,36.018,35.905
0.0,6110,3.668,9622.0,2026,11,1,0,0,0,36.539,36.353
10.0,130000,3.607,13000.0,2026,11,1,0,0,0,36.539,36.145
10.0,108000,3.607,10800.0,2026,11,0,0,0,1,36.539,36.809
6.0,58000,3.607,9667.0,2026,11,1,0,0,1,36.022,35.983
9.0,42000,3.542,4667.0,2026,11,0,1,0,0,36.021,34.554
4.0,40000,3.607,10000.0,2026,11,1,0,0,0,36.134,35.877
3.0,168500,3.607,25624.5,2026,11,1,0,0,1,36.018,36.136
4.0,49000,3.607,12250.0,2026,11,1,0,0,0,36.199,36.169
1.0,9900,3.607,9900.0,2026,11,1,0,0,0,35.852,35.852
7.0,67000,3.667,9571.0,2026,11,1,1,0,1,36.001,36.004
1.0,11000,3.607,11000.0,2026,11,0,0,0,1,36.018,36.136
4.0,35000,3.607,8750.0,2026,11,0,0,0,1,36.188,36.12
7.0,28000,3.607,4000.0,2026,11,0,0,0,1,36.022,35.983
7.0,142000,3.607,20286.0,2026,11,0,0,0,1,36.018,35.745
17.5,0,3.667,0.0,2026,11,1,1,0,0,36.134,37.384
10.0,62000,3.607,6200.0,2026,11,1,0,0,1,35.975,36.004
5.0,18000,3.607,3600.0,2026,11,1,0,0,1,36.001,36.004
9.0,168500,3.607,18722.0,2026,7,1,0,0,0,36.018,36.006
5.0,48000,3.666,9600.0,2026,11,1,0,0,1,35.975,36.004
7.0,65000,3.607,9286.0,2026,11,0,0,0,1,36.018,36.146
10.0,130000,3.607,13000.0,2026,11,1,0,0,0,36.539,36.145
10.0,57000,3.607,5700.0,2026,11,0,0,0,0,36.021,36.774
5.0,73000,3.605,14600.0,2026,11,0,1,0,1,36.018,36.232
10.0,78000,3.605,7800.0,2026,11,0,0,0,0,36.745,36.733
14.0,130000,3.607,9286.0,2026,11,0,1,0,1,37.196,37.36
12.0,74000,3.667,6167.0,2026,11,1,1,0,1,35.975,36.004
6.0,15000,3.668,2500.0,2026,11,0,1,0,1,38.041,38.156
9.0,18000,3.607,2000.0,2026,11,0,1,0,1,36.018,36.146
11.0,85000,3.54,7727.0,2026,11,0,1,0,1,36.022,35.983
7.0,67000,3.607,9571.0,2026,11,0,1,0,1,36.018,35.745
1.0,9000,3.607,9000.0,2026,11,1,0,0,1,36.018,35.911
9.0,76000,3.607,8444.0,2026,11,1,1,0,0,36.134,36.189
5.0,7000,3.666,1400.0,2026,11,0,1,0,1,36.018,36.136
0.0,1600,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
12.0,71000,3.607,5917.0,2026,11,0,1,0,1,35.975,35.843
0.0,1600,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
7.0,50000,3.607,7143.0,2026,11,1,1,0,0,36.022,36.013
6.0,42175,3.607,7029.0,2026,10,0,0,0,1,36.018,36.136
12.0,115000,3.607,9583.0,2026,11,1,1,0,0,36.539,36.113
10.0,45000,3.607,4500.0,2026,11,0,1,0,0,36.021,36.51
8.0,168500,3.607,21062.0,2026,11,0,1,0,1,36.022,35.932
12.0,160000,3.607,13333.0,2026,11,1,0,0,0,35.993,36.177
9.0,110000,3.607,12222.0,2026,11,1,1,0,0,36.018,36.232
3.0,23000,3.668,7667.0,2026,11,0,1,0,0,36.179,36.564
12.0,79000,3.667,6583.0,2026,11,1,0,0,0,35.975,36.004
8.0,72000,3.607,9000.0,2026,11,0,0,0,0,35.975,36.094
8.0,61000,3.605,7625.0,2026,11,0,1,0,1,36.539,36.203
1.0,27000,3.607,25624.5,2026,11,0,0,0,0,36.372,36.196
9.0,98525,3.605,10947.0,2026,10,1,1,0,0,36.539,36.145
13.0,59000,3.607,4538.0,2026,11,1,0,0,1,36.018,36.146
7.0,99000,3.667,14143.0,2026,11,1,0,0,0,36.188,36.828
7.0,68000,3.607,9714.0,2026,11,1,1,0,0,36.549,36.604
2.0,10000,3.668,5000.0,2026,11,0,0,0,1,36.099,35.463
17.5,168500,3.605,9629.0,2026,11,1,1,0,0,36.539,36.145
11.0,80000,3.607,7273.0,2026,11,1,1,0,1,35.975,35.986
11.0,100000,3.607,9091.0,2026,11,1,1,0,0,36.199,36.615
10.0,78000,3.607,7800.0,2026,11,1,1,0,1,36.018,36.065
11.0,46200,3.607,4200.0,2026,11,1,0,0,1,36.179,36.12
7.0,81000,3.666,11571.0,2026,11,0,0,0,0,36.018,35.997
6.0,30000,3.607,5000.0,2026,11,1,0,0,0,36.018,35.88
5.0,168500,3.667,25624.5,2026,11,1,1,0,0,36.018,36.006
12.0,28000,3.607,2333.0,2026,11,0,1,0,1,37.101,37.695
6.0,168500,3.607,25624.5,2026,11,0,1,0,0,36.134,36.111
1.0,12700,3.607,12700.0,2026,11,1,0,0,1,35.975,36.038
3.0,14000,3.668,4667.0,2026,11,0,0,0,0,37.081,36.658
12.0,123500,3.607,10292.0,2026,11,1,1,0,1,35.975,36.038
13.0,99000,3.607,7615.0,2026,11,1,1,0,0,36.539,36.203
4.0,41000,3.607,10250.0,2026,11,1,1,0,1,36.022,36.119
5.0,47000,3.607,9400.0,2026,10,1,0,0,0,36.018,35.88
4.0,86000,3.607,21500.0,2026,11,0,0,0,0,35.975,36.038
0.0,33000,3.607,9622.0,2026,11,1,0,0,0,36.134,36.086
3.0,74000,3.668,24667.0,2026,11,0,0,0,0,37.196,37.9
6.0,45000,3.607,7500.0,2026,11,1,1,0,1,36.018,36.136
7.0,135000,3.607,19286.0,2026,11,1,1,0,0,36.199,36.162
12.0,168000,3.607,14000.0,2026,11,1,1,0,0,36.134,36.111
7.0,129124,3.607,18446.0,2026,11,1,0,0,0,36.134,36.111
7.0,92000,3.605,13143.0,2026,11,0,0,0,0,36.018,35.997
4.0,42000,3.607,10500.0,2026,11,1,1,0,0,35.975,36.094
5.0,53000,3.605,10600.0,2026,11,1,1,0,1,36.018,36.025
9.0,89000,3.607,9889.0,2026,11,0,0,0,0,36.021,36.338
6.0,108000,3.607,18000.0,2026,11,1,0,0,1,36.018,35.911
3.0,168500,3.607,25624.5,2026,11,0,0,0,1,36.188,36.12
11.0,102000,3.607,9273.0,2026,11,0,1,0,0,36.021,35.848
13.0,75000,3.607,5769.0,2026,11,0,1,0,1,36.018,36.136
8.0,99000,3.607,12375.0,2026,11,0,1,0,0,36.021,34.554
5.0,18000,3.607,3600.0,2026,11,1,0,0,1,36.001,36.004
14.0,70343,3.666,5024.0,2026,11,0,1,0,1,36.022,36.271
7.0,90000,3.603,12857.0,2026,11,0,1,0,0,36.134,36.189
5.0,146000,3.607,25624.5,2026,11,1,1,0,0,36.018,35.997
6.0,37000,3.607,6167.0,2026,11,0,1,0,1,36.001,36.004
6.0,103000,3.607,17167.0,2026,11,1,0,0,0,36.022,36.013
2.0,17000,3.668,8500.0,2026,11,0,0,0,1,38.156,38.156
10.0,80000,3.607,8000.0,2026,11,1,1,0,0,36.199,36.501
5.0,80000,3.667,16000.0,2026,11,1,1,0,0,35.975,35.961
12.0,104000,3.666,8667.0,2026,11,1,1,0,0,36.179,36.12
8.0,95000,3.667,11875.0,2026,11,1,0,0,0,36.179,35.999
4.0,83700,3.668,20925.0,2026,11,0,0,0,0,36.179,36.564
10.0,106000,3.667,10600.0,2026,11,1,1,0,1,36.018,36.132
9.0,64000,3.607,7111.0,2026,11,0,1,0,0,36.021,34.554
10.0,77600,3.668,7760.0,2026,11,0,1,0,0,37.081,36.649
13.0,78965,3.607,6074.0,2026,11,1,0,0,1,36.018,35.905
6.0,168500,3.54,25624.5,2026,10,1,1,0,1,36.199,35.414
7.0,145000,3.668,20714.0,2026,10,1,1,0,0,36.539,36.976
7.0,30300,3.607,4329.0,2026,11,1,0,0,1,35.975,35.488
6.0,74000,3.607,12333.0,2026,11,1,0,0,0,36.018,36.128
4.0,168500,3.603,25624.5,2026,11,0,0,0,0,36.539,36.353
5.0,38032,3.607,7606.0,2026,11,0,1,0,1,36.018,36.025
9.0,69000,3.607,7667.0,2026,11,0,1,0,1,36.022,35.932
5.0,85000,3.542,17000.0,2026,11,1,0,0,0,36.134,36.111
14.0,78960,3.667,5640.0,2026,11,1,0,0,1,36.199,36.615
7.0,92000,3.668,13143.0,2026,11,0,1,0,0,37.196,37.9
10.0,45000,3.607,4500.0,2026,11,0,1,0,0,36.021,36.51
9.0,55049,3.607,6117.0,2026,10,1,0,0,1,36.018,36.065
6.0,35000,3.668,5833.0,2026,11,0,0,0,0,36.021,36.338
12.0,69000,3.607,5750.0,2026,11,1,1,0,0,36.539,36.113
4.0,32000,3.668,8000.0,2026,11,0,0,0,0,37.196,38.156
8.0,135000,3.607,16875.0,2026,11,0,0,0,0,36.021,35.848
5.0,17000,3.607,3400.0,2026,11,0,0,0,1,36.066,35.978
7.0,69000,3.667,9857.0,2026,10,1,1,0,1,36.022,35.983
5.0,32000,3.668,6400.0,2026,11,0,0,0,0,37.081,36.681
7.0,62000,3.667,8857.0,2026,11,1,0,0,0,36.018,35.88
10.0,116000,3.607,11600.0,2026,11,0,1,0,1,36.099,36.389
9.0,55000,3.605,6111.0,2026,11,0,1,0,1,36.179,35.999
7.0,69000,3.605,9857.0,2026,11,0,1,0,0,36.539,36.976
8.0,110000,3.603,13750.0,2026,9,0,1,0,0,36.188,36.333
10.0,75000,3.666,7500.0,2026,11,0,0,0,1,36.022,35.983
9.0,38000,3.607,4222.0,2026,11,1,0,0,1,36.022,36.119
11.0,83000,3.607,7545.0,2026,11,0,1,0,0,37.081,36.537
5.0,68000,3.607,13600.0,2026,11,1,0,0,1,36.188,36.12
5.0,25000,3.668,5000.0,2026,10,0,1,0,0,37.196,37.9
5.0,15000,3.607,3000.0,2026,11,0,1,0,1,36.018,36.128
1.0,11800,3.607,11800.0,2026,11,0,1,0,1,35.975,36.004
15.0,85000,3.607,5667.0,2026,10,1,1,0,1,36.018,36.065
8.0,87000,3.667,10875.0,2026,11,0,0,0,0,36.134,36.403
12.0,89000,3.605,7417.0,2026,11,1,1,0,0,37.335,36.991
12.0,70000,3.605,5833.0,2026,11,1,1,0,1,36.022,35.932
13.0,45000,3.607,3462.0,2026,11,1,1,0,1,36.018,36.136
9.0,38482,3.607,4276.0,2026,11,1,0,0,1,36.018,36.065
8.0,68000,3.542,8500.0,2026,11,0,1,0,0,35.975,36.094
8.0,168500,3.607,21062.0,2026,11,0,1,0,1,36.018,35.973
9.0,168500,3.607,18722.0,2026,11,1,0,0,0,36.001,35.991
9.0,74000,3.607,8222.0,2026,11,0,0,0,0,36.188,36.055
8.0,83214,3.667,10402.0,2026,11,1,1,0,0,36.018,36.232
7.0,158000,3.607,22571.0,2026,11,1,0,0,0,36.539,36.353
7.0,108000,3.607,15429.0,2026,11,1,0,0,0,36.018,35.233
9.0,91000,3.607,10111.0,2026,11,1,1,0,1,36.018,35.911
14.0,65000,3.607,4643.0,2026,11,1,0,0,1,36.018,36.065
3.0,77000,3.668,25624.5,2026,11,0,0,0,0,36.539,36.976
8.0,80000,3.607,10000.0,2026,11,1,1,0,0,36.018,36.136
10.0,87000,3.607,8700.0,2026,10,0,1,0,0,37.081,36.681
6.0,168500,3.607,25624.5,2026,11,1,1,0,0,36.539,36.353
17.5,10000,3.667,571.0,2026,11,0,1,0,0,36.018,38.152
10.0,68700,3.666,6870.0,2026,11,1,1,0,1,36.022,35.983
9.0,168500,3.668,18722.0,2026,11,1,1,0,0,36.539,36.145
12.0,53000,3.607,4417.0,2026,11,0,1,0,1,35.975,35.934
10.0,41500,3.607,4150.0,2026,10,1,1,0,1,36.188,36.12
9.0,125000,3.607,13889.0,2026,11,0,0,0,0,36.539,36.976
3.0,50000,3.541,16667.0,2026,11,0,0,0,0,36.199,36.113
3.0,67777,3.607,22592.0,2026,10,0,0,0,1,35.975,35.379
17.0,168500,3.667,9912.0,2026,11,1,1,0,0,36.134,38.15
13.0,168500,3.607,12962.0,2026,11,0,0,0,0,37.196,37.36
11.0,69000,3.542,6273.0,2026,11,1,0,0,1,35.975,35.934
9.0,72500,3.607,8056.0,2026,11,0,1,0,1,36.022,35.983
5.0,140000,3.668,25624.5,2026,11,0,0,0,1,38.041,38.156
15.0,155888,3.607,10393.0,2026,11,1,1,0,0,36.199,36.231
10.0,60000,3.542,6000.0,2026,10,1,1,0,1,35.975,35.986
7.0,63000,3.667,9000.0,2026,11,1,1,0,1,35.975,35.986
2.0,13000,3.667,6500.0,2026,11,1,0,0,1,35.975,35.961
10.0,32117,3.605,3212.0,2026,11,0,0,0,1,36.018,35.745
6.0,62000,3.668,10333.0,2026,10,0,0,0,0,37.335,37.689
9.0,70000,3.607,7778.0,2026,11,1,0,0,0,36.018,36.128
8.0,91000,3.607,11375.0,2026,9,0,0,0,1,36.179,35.999
7.0,75000,3.607,10714.0,2026,11,0,1,0,0,36.179,36.564
7.0,47231,3.607,6747.0,2026,11,1,0,0,1,36.018,36.025
5.0,38000,3.605,7600.0,2026,11,1,0,0,1,36.018,35.902
9.0,68000,3.607,7556.0,2026,11,1,1,0,1,35.975,35.986
6.0,54000,3.607,9000.0,2026,10,0,0,0,0,36.54,37.004
2.0,24000,3.607,12000.0,2026,11,0,0,0,0,35.975,35.85
5.0,68000,3.607,13600.0,2026,11,1,0,0,0,36.134,35.877
9.0,58000,3.607,6444.0,2026,11,1,0,0,0,36.001,35.829
17.5,65460,3.607,3741.0,2026,11,1,1,0,1,36.022,35.835
7.0,71000,3.668,10143.0,2026,11,0,1,0,0,36.539,36.353
4.0,51500,3.605,12875.0,2026,11,0,1,0,1,35.975,35.834
7.0,105000,3.605,15000.0,2026,11,1,0,0,0,36.001,35.991
13.0,168500,3.667,12962.0,2026,11,1,1,0,0,36.539,36.145
16.0,140000,3.607,8750.0,2026,11,1,1,0,0,36.099,36.389
14.0,90000,3.607,6429.0,2026,11,1,0,0,0,36.199,36.231
12.0,168500,3.607,14042.0,2026,11,1,1,0,0,36.539,36.145
8.0,85000,3.607,10625.0,2026,11,1,1,0,0,36.134,36.111
11.0,168500,3.607,15318.0,2026,11,1,1,0,0,36.134,36.189
4.0,53500,3.668,13375.0,2026,10,0,1,0,0,37.335,37.689
6.0,67000,3.607,11167.0,2026,11,1,1,0,1,36.001,36.004
8.0,56000,3.605,7000.0,2026,10,0,1,0,0,36.134,36.403
7.0,168500,3.607,24071.0,2026,11,1,1,0,1,36.022,36.119
17.0,82038,3.607,4826.0,2026,11,1,1,0,1,36.018,36.132
3.0,27000,3.668,9000.0,2026,11,0,0,0,0,37.081,36.681
1.0,10110,3.607,10110.0,2026,11,1,0,0,1,35.975,36.094
12.0,90000,3.607,7500.0,2026,11,0,0,0,0,37.196,37.419
7.0,90000,3.667,12857.0,2026,11,0,0,0,1,36.001,36.004
4.0,70000,3.603,17500.0,2026,11,1,0,0,1,36.018,35.957
13.0,66000,3.607,5077.0,2026,11,0,0,0,1,36.188,36.055
2.0,21260,3.607,10630.0,2026,11,1,0,0,1,36.018,35.828
11.0,28500,3.542,2591.0,2026,11,0,1,0,1,36.022,35.983
5.0,80000,3.607,16000.0,2026,11,0,1,0,1,36.018,36.146
5.0,168500,3.607,25624.5,2026,11,1,0,0,1,36.018,36.232
12.0,90000,3.607,7500.0,2026,11,1,0,0,0,36.018,36.19
6.0,51000,3.668,8500.0,2026,11,0,1,0,0,37.081,36.658
16.0,168500,3.607,10531.0,2026,11,1,1,0,0,36.134,36.189
5.0,73000,3.668,14600.0,2026,11,1,0,0,0,36.247,36.133
7.0,82500,3.605,11786.0,2026,11,0,1,0,1,36.099,36.389
6.0,140000,3.607,23333.0,2026,11,1,0,0,0,36.134,36.116
7.0,120000,3.542,17143.0,2026,11,0,0,0,0,35.975,36.094
9.0,47000,3.605,5222.0,2026,11,0,1,0,1,36.199,36.513
4.0,42000,3.607,10500.0,2026,9,1,0,0,1,36.372,36.196
7.0,78000,3.607,11143.0,2026,11,1,1,0,0,35.975,36.004
6.0,72000,3.54,12000.0,2026,11,0,0,0,1,36.018,35.745
10.0,102000,3.607,10200.0,2026,11,1,1,0,0,36.179,35.999
5.0,50000,3.668,10000.0,2026,11,0,1,0,0,37.196,37.504
4.0,63333,3.668,15833.0,2026,9,0,1,0,0,36.54,38.156
11.0,68000,3.607,6182.0,2026,10,1,1,0,1,35.975,36.004
8.0,65000,3.607,8125.0,2026,11,0,1,0,0,36.54,37.004
8.0,5300,3.668,662.0,2026,10,0,0,0,1,37.196,38.156
2.0,61000,3.668,25624.5,2026,11,1,0,0,0,36.539,36.353
5.0,20000,3.542,4000.0,2026,11,0,1,0,1,36.022,36.103
2.0,18000,3.607,9000.0,2026,11,0,0,0,1,36.539,35.851
1.0,35000,3.668,25624.5,2026,11,1,0,0,0,36.539,36.976
9.0,35000,3.607,3889.0,2026,11,1,0,0,0,36.018,35.838
7.0,82000,3.603,11714.0,2026,11,1,0,0,1,35.975,35.897
4.0,79000,3.666,19750.0,2026,11,0,0,0,1,36.539,36.513
11.0,72000,3.667,6545.0,2026,11,1,0,0,1,36.018,35.902
7.0,115000,3.607,16429.0,2026,11,0,1,0,0,36.539,36.976
17.0,121000,3.607,7118.0,2026,11,1,1,0,1,36.018,36.065
2.0,168500,3.607,25624.5,2026,11,0,0,0,0,35.975,35.85
8.0,90000,3.607,11250.0,2026,11,1,0,0,1,35.975,35.488
8.0,58000,3.667,7250.0,2026,11,0,1,0,1,35.975,36.094
0.0,20000,3.603,9622.0,2026,11,1,0,0,1,36.018,36.335
7.0,168500,3.607,24071.0,2026,11,0,0,0,0,36.539,36.353
0.0,9600,3.668,9622.0,2026,11,0,0,0,0,37.335,38.156
2.0,36000,3.54,18000.0,2026,11,0,0,0,1,36.001,36.004
9.0,57000,3.667,6333.0,2026,11,1,0,0,1,36.018,36.136
3.0,53000,3.607,17667.0,2026,11,1,0,0,0,35.975,36.004
5.0,125000,3.603,25000.0,2026,11,0,1,0,0,36.539,36.353
2.0,168500,3.607,25624.5,2026,11,1,0,0,1,36.199,36.619
5.0,26000,3.607,5200.0,2026,11,0,1,0,1,35.975,36.004
3.0,168500,3.607,25624.5,2026,7,0,0,0,1,36.018,35.957
15.0,13000,3.607,867.0,2026,10,1,1,0,1,36.199,36.513
13.0,131000,3.668,10077.0,2026,11,1,1,0,0,35.975,36.004
